SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
245,IOTA,MIOTA,13-02-2018 23:59,1.874989986,1.751160026,1.874989986,1.814620018,30056900,5043791242
246,IOTA,MIOTA,14-02-2018 23:59,2.034729958,1.793290019,1.817739964,2.031970024,53007600,5647922149
247,IOTA,MIOTA,15-02-2018 23:59,2.168780088,1.997949958,2.027450085,2.125760078,65315300,5908614294
248,IOTA,MIOTA,16-02-2018 23:59,2.176500082,2.000230074,2.120690107,2.103950024,44770200,5847992739
249,IOTA,MIOTA,17-02-2018 23:59,2.209369898,2.082180023,2.101840019,2.196490049,42149700,6105210471
250,IOTA,MIOTA,18-02-2018 23:59,2.211740017,1.981789947,2.202389956,1.981789947,43653800,5508445320
251,IOTA,MIOTA,19-02-2018 23:59,2.143670082,1.986529946,1.986529946,2.085020065,32581400,5795376231
252,IOTA,MIOTA,20-02-2018 23:59,2.117199898,1.880169988,2.086869955,1.912179947,49930400,5314962217
253,IOTA,MIOTA,21-02-2018 23:59,1.959830046,1.739079952,1.89636004,1.756870031,50765900,4883273368
254,IOTA,MIOTA,22-02-2018 23:59,1.858829975,1.579550028,1.750329971,1.624969959,53125800,4516653324
255,IOTA,MIOTA,23-02-2018 23:59,1.81400001,1.579679966,1.611850023,1.752210021,39323100,4870320757
256,IOTA,MIOTA,24-02-2018 23:59,1.804020047,1.649270058,1.751340032,1.776010036,41594100,4936473578
257,IOTA,MIOTA,25-02-2018 23:59,1.978909969,1.750710011,1.768890023,1.815909982,103799000,5047376836
258,IOTA,MIOTA,26-02-2018 23:59,1.904459953,1.773159981,1.816669941,1.868039966,43478500,5192273750
259,IOTA,MIOTA,27-02-2018 23:59,2.075890064,1.818490028,1.877140045,1.973899961,63311700,5486514826
260,IOTA,MIOTA,28-02-2018 23:59,2.022989988,1.851320028,1.970960021,1.856529951,39190300,5160281356
261,IOTA,MIOTA,01-03-2018 23:59,2.007750034,1.838430047,1.853809953,1.969630003,41523600,5474646231
262,IOTA,MIOTA,02-03-2018 23:59,2.007610083,1.864300013,1.981559992,1.916229963,27602600,5326219314
263,IOTA,MIOTA,03-03-2018 23:59,1.955410004,1.847419977,1.908660054,1.863669991,25861200,5180127203
264,IOTA,MIOTA,04-03-2018 23:59,1.909399986,1.812559962,1.863330007,1.894400001,28452300,5265542168
265,IOTA,MIOTA,05-03-2018 23:59,1.903259993,1.855599999,1.896810055,1.877339959,24413600,5218123381
266,IOTA,MIOTA,06-03-2018 23:59,1.892879963,1.659540057,1.871289968,1.699169993,61796200,4722894471
267,IOTA,MIOTA,07-03-2018 23:59,1.713240027,1.382150054,1.698809981,1.530369997,68445504,4253709759
268,IOTA,MIOTA,08-03-2018 23:59,1.546239972,1.389950037,1.531450033,1.397060037,35024800,3883170577
269,IOTA,MIOTA,09-03-2018 23:59,1.406960011,1.198140025,1.396309972,1.394530058,58591300,3876138366
270,IOTA,MIOTA,10-03-2018 23:59,1.474259973,1.289100051,1.400349975,1.308200002,31847500,3636181516
271,IOTA,MIOTA,11-03-2018 23:59,1.430930018,1.275149941,1.305840015,1.389449954,31315700,3862018352
272,IOTA,MIOTA,12-03-2018 23:59,1.422930002,1.28057003,1.390130043,1.338559985,27739400,3720568056
273,IOTA,MIOTA,13-03-2018 23:59,1.350289941,1.288450003,1.335749984,1.31122005,22675600,3644575698
274,IOTA,MIOTA,14-03-2018 23:59,1.365759969,1.106400013,1.309759974,1.124709964,45727000,3126165505
275,IOTA,MIOTA,15-03-2018 23:59,1.137060046,1.043660045,1.122359991,1.092039943,43235400,3035358250
276,IOTA,MIOTA,16-03-2018 23:59,1.14993,1.033560038,1.101449966,1.101119995,29977700,3060596385
277,IOTA,MIOTA,17-03-2018 23:59,1.150730014,1.067000031,1.103330016,1.142740011,38853100,3176280436
278,IOTA,MIOTA,18-03-2018 23:59,1.290439963,1.064329982,1.140110016,1.225990057,111700000,3407676332
279,IOTA,MIOTA,19-03-2018 23:59,1.340950012,1.185780048,1.236789942,1.329869986,55966600,3696413937
280,IOTA,MIOTA,20-03-2018 23:59,1.518300056,1.296810031,1.330309987,1.435770035,67039500,3990766194
281,IOTA,MIOTA,21-03-2018 23:59,1.494269967,1.343520045,1.452409983,1.371209979,57554800,3811319719
282,IOTA,MIOTA,22-03-2018 23:59,1.412829995,1.268190026,1.369920015,1.326370001,35665500,3686685581
283,IOTA,MIOTA,23-03-2018 23:59,1.336560011,1.254819989,1.325430036,1.336560011,30507500,3715008995
284,IOTA,MIOTA,24-03-2018 23:59,1.405990005,1.32554996,1.353700042,1.32573998,29655100,3684934477
285,IOTA,MIOTA,25-03-2018 23:59,1.349930048,1.278779984,1.314620018,1.321439981,26291200,3672982497
286,IOTA,MIOTA,26-03-2018 23:59,1.326779962,1.181720018,1.322319984,1.23653996,32849900,3437000376
287,IOTA,MIOTA,27-03-2018 23:59,1.239580035,1.15557003,1.234549999,1.173529983,29726700,3261862173
288,IOTA,MIOTA,28-03-2018 23:59,1.241649985,1.16486001,1.172379971,1.192309976,24150200,3314061752
289,IOTA,MIOTA,29-03-2018 23:59,1.192810059,1.071429968,1.192790031,1.093140006,38707000,3038415734
290,IOTA,MIOTA,30-03-2018 23:59,1.136989951,1.05005002,1.091889977,1.110659957,37597100,3087113104
291,IOTA,MIOTA,31-03-2018 23:59,1.155719995,1.072350025,1.111109972,1.07731998,28350300,2994443564
292,IOTA,MIOTA,01-04-2018 23:59,1.095540047,0.956614971,1.08099997,0.994798005,35953200,2765071166
293,IOTA,MIOTA,02-04-2018 23:59,1.063809991,0.990855992,0.995176017,1.034629941,26124500,2875785417
294,IOTA,MIOTA,03-04-2018 23:59,1.116919994,1.033419967,1.033419967,1.111430049,30602800,3089253342
295,IOTA,MIOTA,04-04-2018 23:59,1.110399961,0.970966995,1.107980013,0.990158021,20877700,2752174146
296,IOTA,MIOTA,05-04-2018 23:59,0.990948021,0.941145003,0.990248978,0.982953012,19414000,2732147630
297,IOTA,MIOTA,06-04-2018 23:59,0.995308995,0.929203987,0.979734004,0.935366988,13385200,2599880902
298,IOTA,MIOTA,07-04-2018 23:59,1.014899969,0.934562027,0.935451984,0.984718978,13535500,2737056281
299,IOTA,MIOTA,08-04-2018 23:59,1.04937005,0.981009007,0.981009007,1.021790028,23121200,2840096248
300,IOTA,MIOTA,09-04-2018 23:59,1.062440038,0.967257023,1.022770047,0.989504993,25263700,2750359113
301,IOTA,MIOTA,10-04-2018 23:59,1.014359951,0.967799008,0.990550995,1.008710027,21163200,2803739992
302,IOTA,MIOTA,11-04-2018 23:59,1.071959972,1.003999949,1.007979989,1.071959972,23924000,2979545282
303,IOTA,MIOTA,12-04-2018 23:59,1.379680037,1.036010027,1.065629959,1.34047997,81319296,3725904754
304,IOTA,MIOTA,13-04-2018 23:59,1.495329976,1.284929991,1.333840013,1.316300035,90093696,3658695712
305,IOTA,MIOTA,14-04-2018 23:59,1.450430036,1.293069959,1.312379956,1.433300018,47173200,3983900755
306,IOTA,MIOTA,15-04-2018 23:59,1.685879946,1.436529994,1.436529994,1.670079947,135480992,4642037935
307,IOTA,MIOTA,16-04-2018 23:59,1.69216001,1.524379969,1.663679957,1.618939996,83770400,4499892756
308,IOTA,MIOTA,17-04-2018 23:59,1.66486001,1.538010001,1.618939996,1.55163002,57495900,4312802573
309,IOTA,MIOTA,18-04-2018 23:59,1.695829988,1.552510023,1.554340005,1.685520053,58938900,4684953883
310,IOTA,MIOTA,19-04-2018 23:59,1.776219964,1.646710038,1.68524003,1.768290043,66210300,4915015604
311,IOTA,MIOTA,20-04-2018 23:59,2.002099991,1.742439985,1.771870017,1.974429965,109930000,5487987977
312,IOTA,MIOTA,21-04-2018 23:59,1.989860058,1.801959991,1.972139955,1.924360037,80024496,5348816895
313,IOTA,MIOTA,22-04-2018 23:59,2.095160007,1.885480046,1.921720028,2.006550074,95478200,5577266489
314,IOTA,MIOTA,23-04-2018 23:59,2.182749987,1.99684,2.002120018,2.125819921,93462000,5908781066
315,IOTA,MIOTA,24-04-2018 23:59,2.213860035,2.119199991,2.127599955,2.150140047,97529200,5976379243
316,IOTA,MIOTA,25-04-2018 23:59,2.136980057,1.738809943,2.136980057,1.796720028,154364992,4994037650
317,IOTA,MIOTA,26-04-2018 23:59,2.049530029,1.731639981,1.79471004,2.042279959,84783800,5676579106
318,IOTA,MIOTA,27-04-2018 23:59,2.090820074,1.890750051,2.045020103,1.896139979,68547104,5270378551
319,IOTA,MIOTA,28-04-2018 23:59,2.086179972,1.888039947,1.888039947,2.035599947,71172496,5658011844
320,IOTA,MIOTA,29-04-2018 23:59,2.120820045,1.938629985,2.032429934,2.045710087,83230200,5686112895
321,IOTA,MIOTA,30-04-2018 23:59,2.051959991,1.942080021,2.042259932,1.964380026,61762500,5460053697
322,IOTA,MIOTA,01-05-2018 23:59,1.984599948,1.836689949,1.958909988,1.984599948,66547100,5516255800
323,IOTA,MIOTA,02-05-2018 23:59,2.309560061,1.941529989,1.985249996,2.25831008,166059008,6277041033
324,IOTA,MIOTA,03-05-2018 23:59,2.675820112,2.203119993,2.271150112,2.597650051,327371008,7220246840
325,IOTA,MIOTA,04-05-2018 23:59,2.585910082,2.34574008,2.57991004,2.469259977,150327008,6863382947
326,IOTA,MIOTA,05-05-2018 23:59,2.472120047,2.314219952,2.465260029,2.381380081,101642000,6619117825
327,IOTA,MIOTA,06-05-2018 23:59,2.509749889,2.213160038,2.379640102,2.303999901,114890000,6404037772
328,IOTA,MIOTA,07-05-2018 23:59,2.305190086,2.107539892,2.305190086,2.258150101,109952000,6276596309
329,IOTA,MIOTA,08-05-2018 23:59,2.587630033,2.253289938,2.258869886,2.453969955,333348000,6820883929
330,IOTA,MIOTA,09-05-2018 23:59,2.442470074,2.271420002,2.442470074,2.282740116,112923000,6344944958
331,IOTA,MIOTA,10-05-2018 23:59,2.310410023,2.141309977,2.277549982,2.144330025,83346896,5960230172
332,IOTA,MIOTA,11-05-2018 23:59,2.147380114,1.796589971,2.138639927,1.844040036,141572992,5125565023
333,IOTA,MIOTA,12-05-2018 23:59,1.958979964,1.713559985,1.85097003,1.904500008,109540000,5293615424
334,IOTA,MIOTA,13-05-2018 23:59,2.03331995,1.836019993,1.914129972,2.011369944,83447000,5590663825
335,IOTA,MIOTA,14-05-2018 23:59,2.015630007,1.837749958,2.01473999,1.947329998,83450304,5412662706
336,IOTA,MIOTA,15-05-2018 23:59,2.088910103,1.920549989,1.948449969,2.000250101,100872000,5559755449
337,IOTA,MIOTA,16-05-2018 23:59,1.997939944,1.820070028,1.997939944,1.902519941,80072000,5288111954
338,IOTA,MIOTA,17-05-2018 23:59,1.956210017,1.694219947,1.905009985,1.725600004,75466304,4796357456
339,IOTA,MIOTA,18-05-2018 23:59,1.779320002,1.662230015,1.720059991,1.758890033,59367100,4888888019
340,IOTA,MIOTA,19-05-2018 23:59,1.814650059,1.719300032,1.758949995,1.747920036,49493100,4858396572
341,IOTA,MIOTA,20-05-2018 23:59,1.844220042,1.74248004,1.748749971,1.825649977,47072900,5074449461
342,IOTA,MIOTA,21-05-2018 23:59,1.838260055,1.715950012,1.827290058,1.723799944,49624200,4791354302
343,IOTA,MIOTA,22-05-2018 23:59,1.73980999,1.623819947,1.730080009,1.63211,50660600,4536499170
344,IOTA,MIOTA,23-05-2018 23:59,1.643030047,1.414059997,1.634150028,1.474339962,83679696,4097972677
345,IOTA,MIOTA,24-05-2018 23:59,1.546640038,1.39625001,1.486860037,1.533339977,69067296,4261964964
346,IOTA,MIOTA,25-05-2018 23:59,1.582270026,1.464580059,1.53508997,1.490679979,60063900,4143390202
347,IOTA,MIOTA,26-05-2018 23:59,1.54073,1.464890003,1.492879987,1.477509975,47325400,4106783788
348,IOTA,MIOTA,27-05-2018 23:59,1.476549983,1.423419952,1.476250052,1.45757997,53187200,4051387750
349,IOTA,MIOTA,28-05-2018 23:59,1.469550014,1.348070025,1.45886004,1.353129983,54854700,3761065812
350,IOTA,MIOTA,29-05-2018 23:59,1.651569963,1.338889956,1.355029941,1.590119958,115233000,4419786694
351,IOTA,MIOTA,30-05-2018 23:59,1.640910029,1.520249963,1.590939999,1.571640015,81370200,4368420974
352,IOTA,MIOTA,31-05-2018 23:59,1.811089993,1.56803,1.573109984,1.754080057,129956000,4875518479
353,IOTA,MIOTA,01-06-2018 23:59,1.940250039,1.72112,1.756880045,1.926570058,145124000,5354959657
354,IOTA,MIOTA,02-06-2018 23:59,1.944100022,1.864289999,1.931310058,1.895769954,113447000,5269350125
355,IOTA,MIOTA,03-06-2018 23:59,2.00364995,1.785779953,1.894260049,1.805400014,158540992,5018163973
356,IOTA,MIOTA,04-06-2018 23:59,1.84533,1.69788003,1.807710052,1.721250057,106403000,4784266500
357,IOTA,MIOTA,05-06-2018 23:59,1.779440045,1.668390036,1.729069948,1.747949958,85746200,4858479958
358,IOTA,MIOTA,06-06-2018 23:59,1.761000037,1.648079991,1.749799967,1.696879983,76212096,4716529347
359,IOTA,MIOTA,07-06-2018 23:59,1.740429997,1.682669997,1.698879957,1.695369959,67262200,4712332256
360,IOTA,MIOTA,08-06-2018 23:59,1.731819987,1.667520046,1.693889976,1.710409999,61671000,4754136391
361,IOTA,MIOTA,09-06-2018 23:59,1.7421,1.631800056,1.708269954,1.631800056,73081400,4535637516
362,IOTA,MIOTA,10-06-2018 23:59,1.628180027,1.319650054,1.628180027,1.373880029,129431000,3818741065
363,IOTA,MIOTA,11-06-2018 23:59,1.456650019,1.325590014,1.366930008,1.451830029,75875696,4035405451
364,IOTA,MIOTA,12-06-2018 23:59,1.450440049,1.239459991,1.439669967,1.265949965,82151504,3518746362
365,IOTA,MIOTA,13-06-2018 23:59,1.283849955,1.161970019,1.261970043,1.207929969,90333504,3357478015
366,IOTA,MIOTA,14-06-2018 23:59,1.304949999,1.185400009,1.211420059,1.278409958,91436000,3553379309
367,IOTA,MIOTA,15-06-2018 23:59,1.29685998,1.167690039,1.279049993,1.18682003,66535900,3298802130
368,IOTA,MIOTA,16-06-2018 23:59,1.222609997,1.168709993,1.184180021,1.19904995,50766400,3332795786
369,IOTA,MIOTA,17-06-2018 23:59,1.214669943,1.172109962,1.199390054,1.172719955,51911900,3259610753
370,IOTA,MIOTA,18-06-2018 23:59,1.211439967,1.097139955,1.172819972,1.182319999,80223904,3286294244
371,IOTA,MIOTA,19-06-2018 23:59,1.243309975,1.162350059,1.181839943,1.177459955,67955696,3272785727
372,IOTA,MIOTA,20-06-2018 23:59,1.181270003,1.115479946,1.178750038,1.161489964,62804300,3228396628
373,IOTA,MIOTA,21-06-2018 23:59,1.175480008,1.142379999,1.162340045,1.15794003,47678800,3218529296
374,IOTA,MIOTA,22-06-2018 23:59,1.169679999,0.944571018,1.157930017,0.979911983,83652600,2723695079
375,IOTA,MIOTA,23-06-2018 23:59,1.064329982,0.967091024,0.982814014,1.036209941,55770200,2880177075
376,IOTA,MIOTA,24-06-2018 23:59,1.03918004,0.898118019,1.037520051,0.978262007,71093800,2719108854
377,IOTA,MIOTA,25-06-2018 23:59,1.046839952,0.96083498,0.978272021,1.01849997,56410300,2830951593
378,IOTA,MIOTA,26-06-2018 23:59,1.024099946,0.941915989,1.021679997,0.943099022,41734200,2621372230
379,IOTA,MIOTA,27-06-2018 23:59,1.002949953,0.93038702,0.941155016,0.98704499,44753100,2743521468
380,IOTA,MIOTA,28-06-2018 23:59,0.996573985,0.908137977,0.987760007,0.918937027,41007900,2554213220
381,IOTA,MIOTA,29-06-2018 23:59,0.975830019,0.899269998,0.92198801,0.962835014,51143200,2676229040
382,IOTA,MIOTA,30-06-2018 23:59,1.02094996,0.964806974,0.964806974,1.009770036,47707100,2806686294
383,IOTA,MIOTA,01-07-2018 23:59,1.080469966,0.989755988,1.009580016,1.069749951,56746600,2973402520
384,IOTA,MIOTA,02-07-2018 23:59,1.173769951,1.03531003,1.070899963,1.163509965,68270096,3234011280
385,IOTA,MIOTA,03-07-2018 23:59,1.216670036,1.127920032,1.162610054,1.143030047,72266896,3177086499
386,IOTA,MIOTA,04-07-2018 23:59,1.240769982,1.111189961,1.145720005,1.205440044,62147200,3350556984
387,IOTA,MIOTA,05-07-2018 23:59,1.209259987,1.118389964,1.207810044,1.159850001,64937700,3223838199
388,IOTA,MIOTA,06-07-2018 23:59,1.162840009,1.039800048,1.158550024,1.064880013,63128700,2959866208
389,IOTA,MIOTA,07-07-2018 23:59,1.118489981,1.039579988,1.061200023,1.118489981,47605100,3108876826
390,IOTA,MIOTA,08-07-2018 23:59,1.146469951,1.076910019,1.12311995,1.083629966,46201300,3011982401
391,IOTA,MIOTA,09-07-2018 23:59,1.091109991,1.039950013,1.083379984,1.040570021,41736600,2892295827
392,IOTA,MIOTA,10-07-2018 23:59,1.041370034,0.956973016,1.041370034,0.957388997,49124200,2661091718
393,IOTA,MIOTA,11-07-2018 23:59,0.99949199,0.94994998,0.953851998,0.99949199,38342100,2778118282
394,IOTA,MIOTA,12-07-2018 23:59,1.001219988,0.936267018,1.000239968,0.961636007,36982200,2672896383
395,IOTA,MIOTA,13-07-2018 23:59,0.991446972,0.95798701,0.963440001,0.96132201,32474300,2672023611
396,IOTA,MIOTA,14-07-2018 23:59,0.979900002,0.955049992,0.961708009,0.973128021,22712900,2704838745
397,IOTA,MIOTA,15-07-2018 23:59,1.011639953,0.970355988,0.971661985,0.997093976,28366900,2771452968
398,IOTA,MIOTA,16-07-2018 23:59,1.089220047,0.987160981,0.998537004,1.088979959,50379700,3026852888
399,IOTA,MIOTA,17-07-2018 23:59,1.152269959,1.057039976,1.083050013,1.127529979,58799600,3134003780
400,IOTA,MIOTA,18-07-2018 23:59,1.157840014,1.076820016,1.127120018,1.087080002,60488500,3021571780
401,IOTA,MIOTA,19-07-2018 23:59,1.087960005,1.034119964,1.083870053,1.047549963,41865300,2911696948
402,IOTA,MIOTA,20-07-2018 23:59,1.029999971,0.955124021,1.029999971,0.965825975,45455800,2684542615
403,IOTA,MIOTA,21-07-2018 23:59,1.020889997,0.950935006,0.965418994,1.00909996,31923700,2804824009
404,IOTA,MIOTA,22-07-2018 23:59,1.013170004,0.974700987,1.00217998,0.98198998,29770100,2729470943
405,IOTA,MIOTA,23-07-2018 23:59,1.009250045,0.933865011,0.980943978,0.933892012,37922200,2595781095
406,IOTA,MIOTA,24-07-2018 23:59,0.994009018,0.91861099,0.934807003,0.984574974,42266100,2736656028
407,IOTA,MIOTA,25-07-2018 23:59,1.004269958,0.965894997,0.978802979,0.986593008,35931200,2742265121
408,IOTA,MIOTA,26-07-2018 23:59,1.056390047,0.98577702,0.98577702,1.012680054,49095200,2814774727
409,IOTA,MIOTA,27-07-2018 23:59,1.033550024,0.97359401,1.00988996,1.010149956,43646200,2807742515
410,IOTA,MIOTA,28-07-2018 23:59,1.032099962,0.999583006,1.013730049,1.022779942,36484300,2842847983
411,IOTA,MIOTA,29-07-2018 23:59,1.032289982,1.004950047,1.027220011,1.01019001,29936100,2807853697
412,IOTA,MIOTA,30-07-2018 23:59,1.01094,0.952586,1.01094,0.979022,32454800,2721221297
413,IOTA,MIOTA,31-07-2018 23:59,0.986318,0.930916,0.976791,0.944605,35213200,2625558203
414,IOTA,MIOTA,01-08-2018 23:59,0.944644,0.903487,0.944366,0.923707,32731300,2567471579
415,IOTA,MIOTA,02-08-2018 23:59,0.931479,0.882567,0.924822,0.888015,32432600,2468264584
416,IOTA,MIOTA,03-08-2018 23:59,0.967778,0.783427,0.885493,0.964753,122337000,2681560179
417,IOTA,MIOTA,04-08-2018 23:59,0.979413,0.840377,0.965873,0.853538,57247700,2372434719
418,IOTA,MIOTA,05-08-2018 23:59,0.97678,0.848345,0.853258,0.910686,64186500,2531279315
419,IOTA,MIOTA,06-08-2018 23:59,0.927065,0.802334,0.911233,0.802334,66722600,2230111650
420,IOTA,MIOTA,07-08-2018 23:59,0.818121,0.72929,0.810179,0.732582,106174000,2036233854
421,IOTA,MIOTA,08-08-2018 23:59,0.734058,0.60471,0.734058,0.613577,69641600,1705455852
422,IOTA,MIOTA,09-08-2018 23:59,0.669341,0.601943,0.61467,0.641128,50138300,1782034691
423,IOTA,MIOTA,10-08-2018 23:59,0.646843,0.554094,0.641189,0.575588,55230500,1599864277
424,IOTA,MIOTA,11-08-2018 23:59,0.575079,0.507141,0.575079,0.523303,47018300,1454536536
425,IOTA,MIOTA,12-08-2018 23:59,0.554753,0.519503,0.525723,0.539466,31595600,1499462084
426,IOTA,MIOTA,13-08-2018 23:59,0.552627,0.457128,0.539916,0.459952,38110100,1278450513
427,IOTA,MIOTA,14-08-2018 23:59,0.461501,0.408336,0.460601,0.447294,42142900,1243267218
428,IOTA,MIOTA,15-08-2018 23:59,0.493695,0.441455,0.452513,0.444022,41294300,1234172595
429,IOTA,MIOTA,16-08-2018 23:59,0.476488,0.439765,0.444151,0.46476,31302700,1291814494
430,IOTA,MIOTA,17-08-2018 23:59,0.561243,0.46437,0.464998,0.559744,57434700,1555825399
431,IOTA,MIOTA,18-08-2018 23:59,0.569865,0.466467,0.566135,0.497777,44351100,1383586246
432,IOTA,MIOTA,19-08-2018 23:59,0.561539,0.480707,0.493677,0.540186,47306900,1501463345
433,IOTA,MIOTA,20-08-2018 23:59,0.5443,0.497045,0.538514,0.501462,37084400,1393828815
434,IOTA,MIOTA,21-08-2018 23:59,0.530965,0.497742,0.497742,0.519729,30408900,1444602494
435,IOTA,MIOTA,22-08-2018 23:59,0.552369,0.466139,0.51929,0.478278,42764000,1329388185
436,IOTA,MIOTA,23-08-2018 23:59,0.508389,0.476888,0.476888,0.506117,30734300,1406767528
437,IOTA,MIOTA,24-08-2018 23:59,0.52297,0.497487,0.507396,0.521896,29659600,1450625737
438,IOTA,MIOTA,25-08-2018 23:59,0.544247,0.518792,0.523826,0.539955,31147500,1500821274
439,IOTA,MIOTA,26-08-2018 23:59,0.609391,0.5184,0.541081,0.571295,34335000,1587931753
440,IOTA,MIOTA,27-08-2018 23:59,0.677813,0.560844,0.569925,0.669559,92699200,1861059517
441,IOTA,MIOTA,28-08-2018 23:59,0.788118,0.655295,0.669004,0.773458,130082000,2149849934
442,IOTA,MIOTA,29-08-2018 23:59,0.798114,0.716535,0.768858,0.716535,90281300,1991630731
443,IOTA,MIOTA,30-08-2018 23:59,0.726902,0.670443,0.720959,0.71797,76449700,1995619357
444,IOTA,MIOTA,31-08-2018 23:59,0.738457,0.690939,0.714274,0.712217,55500200,1979628720
445,IOTA,MIOTA,01-09-2018 23:59,0.753043,0.712857,0.713191,0.73947,51918100,2055379258
446,IOTA,MIOTA,02-09-2018 23:59,0.742988,0.70362,0.742102,0.712792,41858500,1981226949
447,IOTA,MIOTA,03-09-2018 23:59,0.725753,0.689063,0.723201,0.698262,39899800,1940840374
448,IOTA,MIOTA,04-09-2018 23:59,0.737044,0.69438,0.698365,0.703065,44587100,1954190458
449,IOTA,MIOTA,05-09-2018 23:59,0.714654,0.576302,0.701893,0.576302,54972900,1601848861
450,IOTA,MIOTA,06-09-2018 23:59,0.600344,0.540129,0.583914,0.597654,50679400,1661197392
451,IOTA,MIOTA,07-09-2018 23:59,0.616981,0.558593,0.600084,0.57072,37165900,1586333523
452,IOTA,MIOTA,08-09-2018 23:59,0.59299,0.52453,0.570185,0.532786,33436300,1480894821
453,IOTA,MIOTA,09-09-2018 23:59,0.583502,0.518065,0.533334,0.558112,35488600,1551289205
454,IOTA,MIOTA,10-09-2018 23:59,0.595333,0.557924,0.56386,0.567024,35752100,1576060379
455,IOTA,MIOTA,11-09-2018 23:59,0.582854,0.53205,0.577867,0.54579,35170700,1517039833
456,IOTA,MIOTA,12-09-2018 23:59,0.555065,0.506742,0.545802,0.548816,34135700,1525450692
457,IOTA,MIOTA,13-09-2018 23:59,0.597676,0.549761,0.549761,0.57297,33566000,1592587466
458,IOTA,MIOTA,14-09-2018 23:59,0.612046,0.559232,0.579993,0.574346,29068100,1596412100
459,IOTA,MIOTA,15-09-2018 23:59,0.590358,0.564095,0.570356,0.574238,22263600,1596111911
460,IOTA,MIOTA,16-09-2018 23:59,0.583455,0.559764,0.572905,0.578668,21133600,1608425230
461,IOTA,MIOTA,17-09-2018 23:59,0.583802,0.528189,0.579691,0.535871,27296200,1489469672
462,IOTA,MIOTA,18-09-2018 23:59,0.545642,0.512496,0.533714,0.535231,37873400,1487690773
463,IOTA,MIOTA,19-09-2018 23:59,0.542743,0.509812,0.534295,0.530506,28605200,1474557492
464,IOTA,MIOTA,20-09-2018 23:59,0.577364,0.527801,0.530302,0.565897,30492400,1572927849
465,IOTA,MIOTA,21-09-2018 23:59,0.628116,0.557211,0.568369,0.628116,49818000,1745867443
466,IOTA,MIOTA,22-09-2018 23:59,0.646816,0.577938,0.63047,0.607221,32116400,1687789158
467,IOTA,MIOTA,23-09-2018 23:59,0.630175,0.597712,0.609183,0.611176,26383400,1698782200
468,IOTA,MIOTA,24-09-2018 23:59,0.613835,0.543647,0.610614,0.55823,56784100,1551617190
469,IOTA,MIOTA,25-09-2018 23:59,0.568528,0.529726,0.558389,0.567183,30213100,1576502325
470,IOTA,MIOTA,26-09-2018 23:59,0.57257,0.545332,0.566936,0.552917,21425700,1536849545
471,IOTA,MIOTA,27-09-2018 23:59,0.59356,0.537199,0.550608,0.583575,30300400,1622064385
472,IOTA,MIOTA,28-09-2018 23:59,0.590002,0.560147,0.585491,0.570867,24297400,1586742114
473,IOTA,MIOTA,29-09-2018 23:59,0.571717,0.554627,0.569091,0.56582,16946900,1572713825
474,IOTA,MIOTA,30-09-2018 23:59,0.573161,0.559362,0.564674,0.56731,18827700,1576855325
475,IOTA,MIOTA,01-10-2018 23:59,0.577929,0.547232,0.568275,0.561683,21601100,1561214908
476,IOTA,MIOTA,02-10-2018 23:59,0.569219,0.554752,0.561385,0.561321,19626200,1560208718
477,IOTA,MIOTA,03-10-2018 23:59,0.55956,0.544799,0.55956,0.553491,17762200,1538444996
478,IOTA,MIOTA,04-10-2018 23:59,0.572775,0.553655,0.554048,0.555146,21925900,1543045118
479,IOTA,MIOTA,05-10-2018 23:59,0.575955,0.55252,0.556329,0.574842,20111000,1597790747
480,IOTA,MIOTA,06-10-2018 23:59,0.578208,0.560679,0.576208,0.563807,17250000,1567118630
481,IOTA,MIOTA,07-10-2018 23:59,0.573317,0.559855,0.565554,0.572093,16091700,1590149818
482,IOTA,MIOTA,08-10-2018 23:59,0.60567,0.572075,0.57391,0.601949,27909500,1673135474
483,IOTA,MIOTA,09-10-2018 23:59,0.606569,0.582794,0.603148,0.590525,23450600,1641382120
484,IOTA,MIOTA,10-10-2018 23:59,0.589745,0.569611,0.589745,0.584732,22114500,1625280301
485,IOTA,MIOTA,11-10-2018 23:59,0.583349,0.478782,0.583349,0.481772,43132000,1339099864
486,IOTA,MIOTA,12-10-2018 23:59,0.506713,0.476186,0.476186,0.488728,19524800,1358434276
487,IOTA,MIOTA,13-10-2018 23:59,0.500053,0.484662,0.487542,0.485894,16061500,1350557087
488,IOTA,MIOTA,14-10-2018 23:59,0.498458,0.481726,0.486061,0.483778,15787600,1344675601
489,IOTA,MIOTA,15-10-2018 23:59,0.529903,0.476384,0.483209,0.505408,36908800,1404796841
490,IOTA,MIOTA,16-10-2018 23:59,0.508875,0.500029,0.506169,0.502322,15091300,1396219211
491,IOTA,MIOTA,17-10-2018 23:59,0.515003,0.497111,0.503345,0.51111,20436700,1420645723
492,IOTA,MIOTA,18-10-2018 23:59,0.523432,0.48954,0.511745,0.493748,22519900,1372387518
493,IOTA,MIOTA,19-10-2018 23:59,0.497168,0.485951,0.493926,0.487841,16129700,1355968833
494,IOTA,MIOTA,20-10-2018 23:59,0.503892,0.487853,0.487853,0.494573,18679200,1374680631
495,IOTA,MIOTA,21-10-2018 23:59,0.504731,0.488951,0.494542,0.492841,17820900,1369866484
